east_phi,west_phi,east_r,west_r
3.57951,3.35295,56.21506,56.21499
3.60972,3.38316,56.21502,56.21500
3.63993,3.41337,56.21502,56.21503
3.67013,3.44358,56.21498,56.21496
3.70034,3.47378,56.21498,56.21498
3.73055,3.50399,56.21504,56.21496
3.76076,3.53420,56.21506,56.21499
3.79096,3.56441,56.21504,56.21497
3.82117,3.59461,56.21501,56.21496
3.85138,3.62482,56.21498,56.21498
3.88159,3.65503,56.21499,56.21504
3.91179,3.68524,56.21497,56.21494
3.94200,3.71545,56.21497,56.21499
3.97221,3.74565,56.21499,56.21499
4.00242,3.77586,56.21498,56.21497
4.03263,3.80607,56.21501,56.21501
4.06283,3.83628,56.21504,56.21500
4.09304,3.86648,56.21506,56.21495
4.12325,3.89669,56.21504,56.21497
4.15346,3.92690,56.21498,56.21499
4.18366,3.95711,56.21498,56.21497
4.21387,3.98731,56.21502,56.21495
4.24408,4.01752,56.21502,56.21500
4.27429,4.04773,56.21506,56.21501
4.30449,4.07794,56.21504,56.21497
4.33470,4.10814,56.21503,56.21499
4.36491,4.13835,56.21499,56.21499
4.39512,4.16856,56.21497,56.21494
4.42532,4.19877,56.21499,56.21504
4.45553,4.22897,56.21503,56.21498
4.48574,4.25918,56.21504,56.21496
4.51595,4.28939,56.21496,56.21497
4.54615,4.31960,56.21497,56.21499
4.57636,4.34980,56.21497,56.21496
4.60657,4.38001,56.21500,56.21498
4.63678,4.41022,56.21502,56.21496
4.66698,4.44043,56.21500,56.21503
4.69719,4.47064,56.21501,56.21500
4.72751,4.50084,56.21501,56.21499
4.75772,4.53105,56.21500,56.21500
4.78792,4.56126,56.21502,56.21498
4.81813,4.59147,56.21500,56.21497
4.84834,4.62167,56.21497,56.21497
4.87855,4.65188,56.21497,56.21496
4.90875,4.68209,56.21496,56.21505
4.93896,4.71230,56.21504,56.21500
4.96917,4.74261,56.21503,56.21505
4.99938,4.77282,56.21499,56.21496
5.02958,4.80303,56.21497,56.21497
5.05979,4.83323,56.21499,56.21497
5.09000,4.86344,56.21503,56.21498
5.12021,4.89365,56.21504,56.21500
5.15041,4.92386,56.21506,56.21499
5.18062,4.95406,56.21502,56.21500
5.21083,4.98427,56.21502,56.21503
5.24104,5.01448,56.21498,56.21496
5.27124,5.04469,56.21498,56.21498
5.30145,5.07490,56.21504,56.21496
5.33166,5.10510,56.21506,56.21499
5.36187,5.13531,56.21504,56.21497
5.39207,5.16552,56.21501,56.21496
5.42228,5.19573,56.21498,56.21498
5.45249,5.22593,56.21499,56.21504
5.48270,5.25614,56.21497,56.21494
5.51291,5.28635,56.21497,56.21499
5.54311,5.31656,56.21499,56.21499
5.57332,5.34676,56.21498,56.21497
5.60353,5.37697,56.21501,56.21501
5.63374,5.40718,56.21504,56.21500
5.66394,5.43739,56.21506,56.21495
5.69415,5.46759,56.21504,56.21497
5.72436,5.49780,56.21498,56.21499
5.75457,5.52801,56.21498,56.21497
5.78477,5.55822,56.21502,56.21495
5.81498,5.58842,56.21502,56.21500
5.84519,5.61863,56.21506,56.21501
5.87540,5.64884,56.21504,56.21497
5.90560,5.67905,56.21503,56.21499
5.93581,5.70925,56.21499,56.21499
5.96602,5.73946,56.21497,56.21494
5.99623,5.76967,56.21499,56.21504
6.02643,5.79988,56.21503,56.21498
6.05664,5.83009,56.21504,56.21496
6.08685,5.86029,56.21496,56.21497
6.11706,5.89050,56.21497,56.21499
6.14727,5.92071,56.21497,56.21496
6.17747,5.95092,56.21500,56.21498
6.20768,5.98112,56.21502,56.21496
6.23789,6.01133,56.21500,56.21503
6.26810,6.04154,56.21501,56.21500
6.28320,6.05664,57.85500,57.85495
0.03021,6.08685,57.85499,57.85498
0.06042,6.11706,57.85495,57.85496
0.09062,6.14727,57.85500,57.85500
0.12083,6.17747,57.85503,57.85495
0.15104,6.20768,57.85496,57.85500
0.18125,6.23789,57.85498,57.85498
0.21145,6.26810,57.85502,57.85500
0.24166,0.01510,57.85496,57.85500
0.27187,0.04531,57.85497,57.85498
0.30208,0.07552,57.85501,57.85500
0.33228,0.10573,57.85499,57.85495
0.36249,0.13593,57.85505,57.85500
0.39270,0.16614,57.85503,57.85496
0.42291,0.19635,57.85502,57.85498
0.45312,0.22656,57.85498,57.85495
0.48332,0.25676,57.85506,57.85497
0.51353,0.28697,57.85495,57.85496
0.54374,0.31718,57.85499,57.85498
0.57395,0.34739,57.85496,57.85495
0.60415,0.37759,57.85498,57.85495
0.63436,0.40780,57.85504,57.85503
0.66457,0.43801,57.85502,57.85496
0.69477,0.46822,57.85501,57.85502
0.72498,0.49843,57.85503,57.85496
0.75519,0.52863,57.85500,57.85498
0.78540,0.55884,57.85505,57.85495
0.81561,0.58905,57.85500,57.85501
0.84581,0.61926,57.85503,57.85500
0.87602,0.64946,57.85501,57.85503
0.90623,0.67967,57.85502,57.85496
0.93644,0.70988,57.85504,57.85499
0.96664,0.74009,57.85498,57.85497
0.99685,0.77029,57.85496,57.85501
1.02706,0.80050,57.85499,57.85501
1.05727,0.83071,57.85495,57.85497
1.08747,0.86092,57.85506,57.85499
1.11768,0.89113,57.85498,57.85496
1.14789,0.92133,57.85502,57.85503
1.17810,0.95154,57.85503,57.85500
1.20830,0.98175,57.85505,57.85501
1.23851,1.01196,57.85499,57.85495
1.26872,1.04216,57.85501,57.85498
1.29893,1.07237,57.85497,57.85496
1.32914,1.10258,57.85496,57.85502
1.35934,1.13279,57.85502,57.85496
1.38955,1.16299,57.85498,57.85503
1.41976,1.19320,57.85496,57.85495
1.44997,1.22341,57.85503,57.85495
1.48017,1.25362,57.85500,57.85498
1.51038,1.28382,57.85495,57.85496
1.54059,1.31403,57.85499,57.85497
1.57080,1.34424,57.85500,57.85495
1.60091,1.37445,57.85499,57.85498
1.63112,1.40465,57.85495,57.85496
1.66133,1.43486,57.85500,57.85500
1.69153,1.46507,57.85503,57.85495
1.72174,1.49528,57.85496,57.85500
1.75195,1.52548,57.85498,57.85498
1.78216,1.55569,57.85502,57.85500
1.81236,1.58581,57.85496,57.85500
1.84257,1.61602,57.85497,57.85498
1.87278,1.64622,57.85501,57.85500
1.90299,1.67643,57.85499,57.85495
1.93320,1.70664,57.85505,57.85500
1.96340,1.73685,57.85503,57.85496
1.99361,1.76705,57.85502,57.85498
2.02382,1.79726,57.85498,57.85495
2.05403,1.82747,57.85506,57.85497
2.08423,1.85768,57.85495,57.85496
2.11444,1.88788,57.85499,57.85498
2.14465,1.91809,57.85496,57.85495
2.17486,1.94830,57.85498,57.85495
2.20506,1.97851,57.85504,57.85503
2.23527,2.00871,57.85502,57.85496
2.26548,2.03892,57.85501,57.85502
2.29569,2.06913,57.85503,57.85496
2.32589,2.09934,57.85500,57.85498
2.35610,2.12954,57.85505,57.85495
2.38631,2.15975,57.85500,57.85501
2.41652,2.18996,57.85503,57.85500
2.44673,2.22017,57.85501,57.85503
2.47693,2.25037,57.85502,57.85496
2.50714,2.28058,57.85504,57.85499
2.53735,2.31079,57.85498,57.85497
2.56755,2.34100,57.85496,57.85501
2.59776,2.37121,57.85499,57.85501
2.62797,2.40141,57.85495,57.85497
2.65818,2.43162,57.85506,57.85499
2.68838,2.46183,57.85498,57.85496
2.71859,2.49204,57.85502,57.85503
2.74880,2.52224,57.85503,57.85500
2.77901,2.55245,57.85505,57.85501
2.80922,2.58266,57.85499,57.85495
2.83942,2.61287,57.85501,57.85498
2.86963,2.64307,57.85497,57.85496
2.89984,2.67328,57.85496,57.85502
2.93005,2.70349,57.85502,57.85496
2.96025,2.73370,57.85498,57.85503
2.99046,2.76391,57.85496,57.85495
3.02067,2.79411,57.85503,57.85495
3.05088,2.82432,57.85500,57.85498
3.08108,2.85453,57.85495,57.85496
3.11129,2.88474,57.85499,57.85497
3.14150,2.91494,57.85500,57.85495
3.17171,2.94515,57.85499,57.85498
3.20192,2.97536,57.85495,57.85496
3.23212,3.00557,57.85500,57.85500
3.26233,3.03577,57.85503,57.85495
3.29254,3.06598,57.85496,57.85500
3.32275,3.09619,57.85498,57.85498
3.35295,3.12640,57.85502,57.85500
3.38316,3.15660,57.85496,57.85500
3.41337,3.18681,57.85497,57.85498
3.44358,3.21702,57.85501,57.85500
3.47378,3.24723,57.85499,57.85495
3.50399,3.27743,57.85505,57.85500
3.53420,3.30764,57.85503,57.85496
3.56441,3.33785,57.85502,57.85498
3.59462,3.36806,57.85498,57.85495
3.62482,3.39826,57.85506,57.85497
3.65503,3.42847,57.85495,57.85496
3.68524,3.45868,57.85499,57.85498
3.71545,3.48889,57.85496,57.85495
3.74565,3.51909,57.85498,57.85495
3.77586,3.54930,57.85504,57.85503
3.80607,3.57951,57.85502,57.85496
3.83627,3.60972,57.85501,57.85502
3.86648,3.63993,57.85503,57.85496
3.89669,3.67013,57.85500,57.85498
3.92690,3.70034,57.85505,57.85495
3.95711,3.73055,57.85500,57.85501
3.98731,3.76076,57.85503,57.85500
4.01752,3.79096,57.85501,57.85503
4.04773,3.82117,57.85502,57.85496
4.07794,3.85138,57.85504,57.85499
4.10814,3.88159,57.85498,57.85497
4.13835,3.91179,57.85496,57.85501
4.16856,3.94200,57.85499,57.85501
4.19877,3.97221,57.85495,57.85497
4.22897,4.00242,57.85506,57.85499
4.25918,4.03263,57.85498,57.85496
4.28939,4.06283,57.85502,57.85503
4.31960,4.09304,57.85503,57.85500
4.34980,4.12325,57.85505,57.85501
4.38001,4.15346,57.85499,57.85495
4.41022,4.18366,57.85501,57.85498
4.44043,4.21387,57.85497,57.85496
4.47064,4.24408,57.85496,57.85502
4.50084,4.27429,57.85502,57.85496
4.53105,4.30449,57.85498,57.85503
4.56126,4.33470,57.85496,57.85495
4.59147,4.36491,57.85503,57.85495
4.62167,4.39512,57.85500,57.85498
4.65188,4.42532,57.85495,57.85496
4.68209,4.45553,57.85499,57.85497
4.71230,4.48574,57.85500,57.85495
4.74261,4.51595,57.85499,57.85498
4.77282,4.54615,57.85495,57.85496
4.80303,4.57636,57.85500,57.85500
4.83323,4.60657,57.85503,57.85495
4.86344,4.63678,57.85496,57.85500
4.89365,4.66698,57.85498,57.85498
4.92386,4.69719,57.85502,57.85500
4.95406,4.72751,57.85496,57.85500
4.98427,4.75772,57.85497,57.85498
5.01448,4.78792,57.85501,57.85500
5.04469,4.81813,57.85499,57.85495
5.07490,4.84834,57.85505,57.85500
5.10510,4.87855,57.85503,57.85496
5.13531,4.90875,57.85502,57.85498
5.16552,4.93896,57.85498,57.85495
5.19573,4.96917,57.85506,57.85497
5.22593,4.99938,57.85495,57.85496
5.25614,5.02958,57.85499,57.85498
5.28635,5.05979,57.85496,57.85495
5.31656,5.09000,57.85498,57.85495
5.34676,5.12021,57.85504,57.85503
5.37697,5.15041,57.85502,57.85496
5.40718,5.18062,57.85501,57.85502
5.43739,5.21083,57.85503,57.85496
5.46759,5.24104,57.85500,57.85498
5.49780,5.27124,57.85505,57.85495
5.52801,5.30145,57.85500,57.85501
5.55822,5.33166,57.85503,57.85500
5.58843,5.36187,57.85501,57.85503
5.61863,5.39207,57.85502,57.85496
5.64884,5.42228,57.85504,57.85499
5.67905,5.45249,57.85498,57.85497
5.70925,5.48270,57.85496,57.85501
5.73946,5.51291,57.85499,57.85501
5.76967,5.54311,57.85495,57.85497
5.79988,5.57332,57.85506,57.85499
5.83008,5.60353,57.85498,57.85496
5.86029,5.63374,57.85502,57.85503
5.89050,5.66394,57.85503,57.85500
5.92071,5.69415,57.85505,57.85501
5.95092,5.72436,57.85499,57.85495
5.98112,5.75457,57.85501,57.85498
6.01133,5.78477,57.85497,57.85496
6.04154,5.81498,57.85496,57.85502
6.07175,5.84519,57.85502,57.85496
6.10195,5.87540,57.85498,57.85503
6.13216,5.90561,57.85496,57.85495
6.16237,5.93581,57.85503,57.85495
6.19258,5.96602,57.85500,57.85498
6.22278,5.99623,57.85495,57.85496
6.25299,6.02644,57.85499,57.85497
0.01309,0.23562,59.47500,59.47501
0.03927,0.26180,59.47495,59.47497
0.06545,0.28798,59.47504,59.47499
0.09163,0.31416,59.47500,59.47502
0.11781,0.34034,59.47495,59.47501
0.14399,0.36652,59.47498,59.47499
0.17017,0.39270,59.47496,59.47497
0.19635,0.41888,59.47500,59.47500
0.22253,0.44506,59.47502,59.47502
0.24871,0.47124,59.47500,59.47500
0.27489,0.49742,59.47497,59.47495
0.30107,0.52360,59.47499,59.47503
0.32725,0.54978,59.47503,59.47502
0.35343,0.57596,59.47497,59.47497
0.37961,0.60214,59.47495,59.47499
0.40579,0.62832,59.47500,59.47500
0.43197,0.65450,59.47499,59.47502
0.45815,0.68068,59.47499,59.47502
0.48433,0.70686,59.47495,59.47495
0.51051,0.73304,59.47498,59.47494
0.53669,0.75922,59.47503,59.47498
0.56287,0.78540,59.47502,59.47503
0.58905,0.81158,59.47502,59.47498
0.61523,0.83776,59.47503,59.47494
0.64141,0.86394,59.47505,59.47495
0.66759,0.89012,59.47497,59.47502
0.69377,0.91630,59.47500,59.47502
0.71995,0.94248,59.47503,59.47500
0.74613,0.96866,59.47499,59.47499
0.77231,0.99484,59.47504,59.47497
0.79849,1.02102,59.47504,59.47502
0.82467,1.04720,59.47499,59.47503
0.85085,1.07338,59.47503,59.47495
0.87703,1.09956,59.47500,59.47500
0.90321,1.12574,59.47497,59.47502
0.92939,1.15192,59.47505,59.47500
0.95557,1.17810,59.47503,59.47497
0.98175,1.20428,59.47502,59.47499
1.00793,1.23046,59.47502,59.47501
1.03411,1.25664,59.47503,59.47502
1.06029,1.28282,59.47498,59.47499
1.08647,1.30900,59.47495,59.47497
1.11265,1.33518,59.47499,59.47501
1.13883,1.36136,59.47499,59.47496
1.16501,1.38754,59.47500,59.47502
1.19119,1.41372,59.47495,59.47504
1.21737,1.43990,59.47497,59.47502
1.24355,1.46608,59.47503,59.47501
1.26973,1.49226,59.47499,59.47504
1.29591,1.51844,59.47497,59.47501
1.32209,1.54462,59.47500,59.47498
1.34827,1.57080,59.47502,59.47500
1.37445,1.59688,59.47500,59.47498
1.40063,1.62306,59.47496,59.47501
1.42681,1.64924,59.47498,59.47504
1.45299,1.67542,59.47495,59.47501
1.47917,1.70160,59.47500,59.47502
1.50535,1.72778,59.47504,59.47504
1.53153,1.75396,59.47495,59.47502
1.55771,1.78014,59.47500,59.47496
1.58379,1.80632,59.47500,59.47501
1.60997,1.83250,59.47495,59.47497
1.63615,1.85868,59.47504,59.47499
1.66233,1.88486,59.47500,59.47502
1.68851,1.91104,59.47495,59.47501
1.71469,1.93722,59.47498,59.47499
1.74087,1.96340,59.47496,59.47497
1.76705,1.98958,59.47500,59.47500
1.79323,2.01576,59.47502,59.47502
1.81941,2.04194,59.47500,59.47500
1.84559,2.06812,59.47497,59.47495
1.87177,2.09430,59.47499,59.47503
1.89795,2.12048,59.47503,59.47502
1.92413,2.14666,59.47497,59.47497
1.95031,2.17284,59.47495,59.47499
1.97649,2.19902,59.47500,59.47500
2.00267,2.22520,59.47499,59.47502
2.02885,2.25138,59.47499,59.47502
2.05503,2.27756,59.47495,59.47495
2.08121,2.30374,59.47498,59.47494
2.10739,2.32992,59.47503,59.47498
2.13357,2.35610,59.47502,59.47503
2.15975,2.38228,59.47502,59.47498
2.18593,2.40846,59.47503,59.47494
2.21211,2.43464,59.47505,59.47495
2.23829,2.46082,59.47497,59.47502
2.26447,2.48700,59.47500,59.47502
2.29065,2.51318,59.47503,59.47500
2.31683,2.53936,59.47499,59.47499
2.34301,2.56554,59.47504,59.47497
2.36919,2.59172,59.47504,59.47502
2.39537,2.61790,59.47499,59.47503
2.42155,2.64408,59.47503,59.47495
2.44773,2.67026,59.47500,59.47500
2.47391,2.69644,59.47497,59.47502
2.50009,2.72262,59.47505,59.47500
2.52627,2.74880,59.47503,59.47497
2.55245,2.77498,59.47502,59.47499
2.57863,2.80116,59.47502,59.47501
2.60481,2.82734,59.47503,59.47502
2.63099,2.85352,59.47498,59.47499
2.65717,2.87970,59.47495,59.47497
2.68335,2.90588,59.47499,59.47501
2.70953,2.93206,59.47499,59.47496
2.73571,2.95824,59.47500,59.47502
2.76189,2.98442,59.47495,59.47504
2.78807,3.01060,59.47497,59.47502
2.81425,3.03678,59.47503,59.47501
2.84043,3.06296,59.47499,59.47504
2.86661,3.08914,59.47497,59.47501
2.89279,3.11532,59.47500,59.47498
2.91897,3.14150,59.47502,59.47500
2.94515,3.16768,59.47500,59.47498
2.97133,3.19386,59.47496,59.47501
2.99751,3.22004,59.47498,59.47504
3.02369,3.24622,59.47495,59.47501
3.04987,3.27240,59.47500,59.47502
3.07605,3.29858,59.47504,59.47504
3.10223,3.32476,59.47495,59.47502
3.12841,3.35094,59.47500,59.47496
3.15459,3.37712,59.47500,59.47501
3.18077,3.40330,59.47495,59.47497
3.20695,3.42948,59.47504,59.47499
3.23313,3.45566,59.47500,59.47502
3.25931,3.48184,59.47495,59.47501
3.28549,3.50802,59.47498,59.47499
3.31167,3.53420,59.47496,59.47497
3.33785,3.56038,59.47500,59.47500
3.36403,3.58656,59.47502,59.47502
3.39021,3.61274,59.47500,59.47500
3.41639,3.63892,59.47497,59.47495
3.44257,3.66510,59.47499,59.47503
3.46875,3.69128,59.47503,59.47502
3.49493,3.71746,59.47497,59.47497
3.52111,3.74364,59.47495,59.47499
3.54729,3.76982,59.47500,59.47500
3.57347,3.79600,59.47499,59.47502
3.59965,3.82218,59.47499,59.47502
3.62583,3.84836,59.47495,59.47495
3.65201,3.87454,59.47498,59.47494
3.67819,3.90072,59.47503,59.47498
3.70437,3.92690,59.47502,59.47503
3.73055,3.95308,59.47502,59.47498
3.75673,3.97926,59.47503,59.47494
3.78291,4.00544,59.47505,59.47495
3.80909,4.03162,59.47497,59.47502
3.83527,4.05780,59.47500,59.47502
3.86145,4.08398,59.47503,59.47500
3.88763,4.11016,59.47499,59.47499
3.91381,4.13634,59.47504,59.47497
3.93999,4.16252,59.47504,59.47502
3.96617,4.18870,59.47499,59.47503
3.99235,4.21488,59.47503,59.47495
4.01853,4.24106,59.47500,59.47500
4.04471,4.26724,59.47497,59.47502
4.07089,4.29342,59.47505,59.47500
4.09707,4.31960,59.47503,59.47497
4.12325,4.34578,59.47502,59.47499
4.14943,4.37196,59.47502,59.47501
4.17561,4.39814,59.47503,59.47502
4.20179,4.42432,59.47498,59.47499
4.22797,4.45050,59.47495,59.47497
4.25415,4.47668,59.47499,59.47501
4.28033,4.50286,59.47499,59.47496
4.30651,4.52904,59.47500,59.47502
4.33269,4.55522,59.47495,59.47504
4.35887,4.58140,59.47497,59.47502
4.38505,4.60758,59.47503,59.47501
4.41123,4.63376,59.47499,59.47504
4.43741,4.65994,59.47497,59.47501
4.46359,4.68612,59.47500,59.47498
4.48977,4.71230,59.47502,59.47500
4.51595,4.73858,59.47500,59.47498
4.54213,4.76476,59.47496,59.47501
4.56831,4.79094,59.47498,59.47504
4.59449,4.81712,59.47495,59.47501
4.62067,4.84330,59.47500,59.47502
4.64685,4.86948,59.47504,59.47504
4.67303,4.89566,59.47495,59.47502
4.69921,4.92184,59.47500,59.47496
4.72549,4.94802,59.47500,59.47501
4.75167,4.97420,59.47495,59.47497
4.77785,5.00038,59.47504,59.47499
4.80403,5.02656,59.47500,59.47502
4.83021,5.05274,59.47495,59.47501
4.85639,5.07892,59.47498,59.47499
4.88257,5.10510,59.47496,59.47497
4.90875,5.13128,59.47500,59.47500
4.93493,5.15746,59.47502,59.47502
4.96111,5.18364,59.47500,59.47500
4.98729,5.20982,59.47497,59.47495
5.01347,5.23600,59.47499,59.47503
5.03965,5.26218,59.47503,59.47502
5.06583,5.28836,59.47497,59.47497
5.09201,5.31454,59.47495,59.47499
5.11819,5.34072,59.47500,59.47500
5.14437,5.36690,59.47499,59.47502
5.17055,5.39308,59.47499,59.47502
5.19673,5.41926,59.47495,59.47495
5.22291,5.44544,59.47498,59.47494
5.24909,5.47162,59.47503,59.47498
5.27527,5.49780,59.47502,59.47503
5.30145,5.52398,59.47502,59.47498
5.32763,5.55016,59.47503,59.47494
5.35381,5.57634,59.47505,59.47495
5.37999,5.60252,59.47497,59.47502
5.40617,5.62870,59.47500,59.47502
5.43235,5.65488,59.47503,59.47500
5.45853,5.68106,59.47499,59.47499
5.48471,5.70724,59.47504,59.47497
5.51089,5.73342,59.47504,59.47502
5.53707,5.75960,59.47499,59.47503
5.56325,5.78578,59.47503,59.47495
5.58943,5.81196,59.47500,59.47500
5.61561,5.83814,59.47497,59.47502
5.64179,5.86432,59.47505,59.47500
5.66797,5.89050,59.47503,59.47497
5.69415,5.91668,59.47502,59.47499
5.72033,5.94286,59.47502,59.47501
5.74651,5.96904,59.47503,59.47502
5.77269,5.99522,59.47498,59.47499
5.79887,6.02140,59.47495,59.47497
5.82505,6.04758,59.47499,59.47501
5.85123,6.07376,59.47499,59.47496
5.87741,6.09994,59.47500,59.47502
5.90359,6.12612,59.47495,59.47504
5.92977,6.15230,59.47497,59.47502
5.95595,6.17848,59.47503,59.47501
5.98213,6.20466,59.47499,59.47504
6.00831,6.23084,59.47497,59.47501
6.03449,6.25702,59.47500,59.47498
6.06067,6.28320,59.47502,59.47500
6.08685,0.02618,59.47500,59.47498
6.11303,0.05236,59.47496,59.47501
6.13921,0.07854,59.47498,59.47504
6.16539,0.10472,59.47495,59.47501
6.19157,0.13090,59.47500,59.47502
6.21775,0.15708,59.47504,59.47504
6.24393,0.18326,59.47495,59.47502
6.27011,0.20944,59.47500,59.47496
6.28320,0.22253,60.99500,60.99499
0.02618,0.24871,60.99500,60.99496
0.05236,0.27489,60.99499,60.99504
0.07854,0.30107,60.99503,60.99497
0.10472,0.32725,60.99504,60.99500
0.13090,0.35343,60.99502,60.99501
0.15708,0.37961,60.99505,60.99498
0.18326,0.40579,60.99498,60.99503
0.20944,0.43197,60.99499,60.99503
0.23562,0.45815,60.99500,60.99504
0.26180,0.48433,60.99496,60.99500
0.28798,0.51051,60.99499,60.99503
0.31416,0.53669,60.99501,60.99499
0.34034,0.56287,60.99497,60.99502
0.36652,0.58905,60.99498,60.99501
0.39270,0.61523,60.99498,60.99506
0.41888,0.64141,60.99499,60.99501
0.44506,0.66759,60.99500,60.99497
0.47124,0.69377,60.99498,60.99501
0.49742,0.71995,60.99496,60.99502
0.52360,0.74613,60.99498,60.99503
0.54978,0.77231,60.99501,60.99495
0.57596,0.79849,60.99501,60.99495
0.60214,0.82467,60.99499,60.99503
0.62832,0.85085,60.99503,60.99502
0.65450,0.87703,60.99501,60.99501
0.68068,0.90321,60.99499,60.99497
0.70686,0.92939,60.99504,60.99501
0.73304,0.95557,60.99497,60.99506
0.75922,0.98175,60.99500,60.99501
0.78540,1.00793,60.99503,60.99502
0.81158,1.03411,60.99500,60.99499
0.83776,1.06029,60.99497,60.99503
0.86394,1.08647,60.99504,60.99500
0.89012,1.11265,60.99499,60.99504
0.91630,1.13883,60.99501,60.99503
0.94248,1.16501,60.99503,60.99503
0.96866,1.19119,60.99499,60.99498
0.99484,1.21737,60.99501,60.99501
1.02102,1.24355,60.99501,60.99500
1.04720,1.26973,60.99498,60.99497
1.07338,1.29591,60.99496,60.99504
1.09956,1.32209,60.99498,60.99496
1.12574,1.34827,60.99500,60.99499
1.15192,1.37445,60.99499,60.99500
1.17810,1.40063,60.99498,60.99501
1.20428,1.42681,60.99498,60.99501
1.23046,1.45299,60.99497,60.99499
1.25664,1.47917,60.99501,60.99498
1.28282,1.50535,60.99499,60.99499
1.30900,1.53153,60.99496,60.99502
1.33518,1.55771,60.99500,60.99503
1.36136,1.58379,60.99499,60.99503
1.38754,1.60997,60.99498,60.99502
1.41372,1.63615,60.99505,60.99499
1.43990,1.66233,60.99502,60.99498
1.46608,1.68851,60.99504,60.99499
1.49226,1.71469,60.99503,60.99501
1.51844,1.74087,60.99499,60.99501
1.54462,1.76705,60.99500,60.99500
1.57080,1.79323,60.99500,60.99499
1.59688,1.81941,60.99500,60.99496
1.62306,1.84559,60.99499,60.99504
1.64924,1.87177,60.99503,60.99497
1.67542,1.89795,60.99504,60.99500
1.70160,1.92413,60.99502,60.99501
1.72778,1.95031,60.99505,60.99498
1.75396,1.97649,60.99498,60.99503
1.78014,2.00267,60.99499,60.99503
1.80632,2.02885,60.99500,60.99504
1.83250,2.05503,60.99496,60.99500
1.85868,2.08121,60.99499,60.99503
1.88486,2.10739,60.99501,60.99499
1.91104,2.13357,60.99497,60.99502
1.93722,2.15975,60.99498,60.99501
1.96340,2.18593,60.99498,60.99506
1.98958,2.21211,60.99499,60.99501
2.01576,2.23829,60.99500,60.99497
2.04194,2.26447,60.99498,60.99501
2.06812,2.29065,60.99496,60.99502
2.09430,2.31683,60.99498,60.99503
2.12048,2.34301,60.99501,60.99495
2.14666,2.36919,60.99501,60.99495
2.17284,2.39537,60.99499,60.99503
2.19902,2.42155,60.99503,60.99502
2.22520,2.44773,60.99501,60.99501
2.25138,2.47391,60.99499,60.99497
2.27756,2.50009,60.99504,60.99501
2.30374,2.52627,60.99497,60.99506
2.32992,2.55245,60.99500,60.99501
2.35610,2.57863,60.99503,60.99502
2.38228,2.60481,60.99500,60.99499
2.40846,2.63099,60.99497,60.99503
2.43464,2.65717,60.99504,60.99500
2.46082,2.68335,60.99499,60.99504
2.48700,2.70953,60.99501,60.99503
2.51318,2.73571,60.99503,60.99503
2.53936,2.76189,60.99499,60.99498
2.56554,2.78807,60.99501,60.99501
2.59172,2.81425,60.99501,60.99500
2.61790,2.84043,60.99498,60.99497
2.64408,2.86661,60.99496,60.99504
2.67026,2.89279,60.99498,60.99496
2.69644,2.91897,60.99500,60.99499
2.72262,2.94515,60.99499,60.99500
2.74880,2.97133,60.99498,60.99501
2.77498,2.99751,60.99498,60.99501
2.80116,3.02369,60.99497,60.99499
2.82734,3.04987,60.99501,60.99498
2.85352,3.07605,60.99499,60.99499
2.87970,3.10223,60.99496,60.99502
2.90588,3.12841,60.99500,60.99503
2.93206,3.15459,60.99499,60.99503
2.95824,3.18077,60.99498,60.99502
2.98442,3.20695,60.99505,60.99499
3.01060,3.23313,60.99502,60.99498
3.03678,3.25931,60.99504,60.99499
3.06296,3.28549,60.99503,60.99501
3.08914,3.31167,60.99499,60.99501
3.11532,3.33785,60.99500,60.99500
3.14150,3.36403,60.99500,60.99499
3.16768,3.39021,60.99500,60.99496
3.19386,3.41639,60.99499,60.99504
3.22004,3.44257,60.99503,60.99497
3.24622,3.46875,60.99504,60.99500
3.27240,3.49493,60.99502,60.99501
3.29858,3.52111,60.99505,60.99498
3.32476,3.54729,60.99498,60.99503
3.35094,3.57347,60.99499,60.99503
3.37712,3.59965,60.99500,60.99504
3.40330,3.62583,60.99496,60.99500
3.42948,3.65201,60.99499,60.99503
3.45566,3.67819,60.99501,60.99499
3.48184,3.70437,60.99497,60.99502
3.50802,3.73055,60.99498,60.99501
3.53420,3.75673,60.99498,60.99506
3.56038,3.78291,60.99499,60.99501
3.58656,3.80909,60.99500,60.99497
3.61274,3.83527,60.99498,60.99501
3.63892,3.86145,60.99496,60.99502
3.66510,3.88763,60.99498,60.99503
3.69128,3.91381,60.99501,60.99495
3.71746,3.93999,60.99501,60.99495
3.74364,3.96617,60.99499,60.99503
3.76982,3.99235,60.99503,60.99502
3.79600,4.01853,60.99501,60.99501
3.82218,4.04471,60.99499,60.99497
3.84836,4.07089,60.99504,60.99501
3.87454,4.09707,60.99497,60.99506
3.90072,4.12325,60.99500,60.99501
3.92690,4.14943,60.99503,60.99502
3.95308,4.17561,60.99500,60.99499
3.97926,4.20179,60.99497,60.99503
4.00544,4.22797,60.99504,60.99500
4.03162,4.25415,60.99499,60.99504
4.05780,4.28033,60.99501,60.99503
4.08398,4.30651,60.99503,60.99503
4.11016,4.33269,60.99499,60.99498
4.13634,4.35887,60.99501,60.99501
4.16252,4.38505,60.99501,60.99500
4.18870,4.41123,60.99498,60.99497
