east_phi,west_phi,east_r,west_r
0.64946,0.42291,53.03498,53.03497
0.67967,0.45311,53.03499,53.03496
0.70988,0.48332,53.03497,53.03504
0.74009,0.51353,53.03505,53.03498
0.77029,0.54374,53.03496,53.03503
0.80050,0.57394,53.03496,53.03502
0.83071,0.60415,53.03505,53.03495
0.86092,0.63436,53.03497,53.03498
0.89112,0.66457,53.03499,53.03503
0.92133,0.69477,53.03498,53.03504
0.95154,0.72498,53.03505,53.03502
0.98175,0.75519,53.03503,53.03500
1.01195,0.78540,53.03502,53.03499
1.04216,0.81561,53.03503,53.03500
1.07237,0.84581,53.03502,53.03502
1.10258,0.87602,53.03494,53.03504
1.13279,0.90623,53.03505,53.03503
1.16299,0.93644,53.03496,53.03498
1.19320,0.96664,53.03502,53.03495
1.22341,0.99685,53.03504,53.03502
1.25362,1.02706,53.03495,53.03503
1.28382,1.05727,53.03494,53.03498
1.31403,1.08747,53.03497,53.03504
1.34424,1.11768,53.03498,53.03496
1.37445,1.14789,53.03495,53.03497
1.40465,1.17810,53.03498,53.03504
1.43486,1.20830,53.03504,53.03502
1.46507,1.23851,53.03504,53.03503
1.49528,1.26872,53.03496,53.03499
1.52548,1.29893,53.03503,53.03504
1.55569,1.32914,53.03505,53.03500
-1.55569,1.35934,53.03505,53.03494
-1.52548,1.38955,53.03503,53.03502
-1.49528,1.41976,53.03496,53.03498
-1.46507,1.44997,53.03504,53.03498
-1.43486,1.48017,53.03504,53.03503
-1.40465,1.51038,53.03498,53.03496
-1.37445,1.54059,53.03495,53.03500
-1.34424,1.57080,53.03498,53.03500
-1.31403,-1.54059,53.03497,53.03500
-1.28382,-1.51038,53.03494,53.03496
-1.25362,-1.48017,53.03495,53.03503
-1.22341,-1.44997,53.03504,53.03498
-1.19320,-1.41976,53.03502,53.03498
-1.16299,-1.38955,53.03496,53.03502
-1.13279,-1.35934,53.03505,53.03494
-1.10258,-1.32914,53.03494,53.03500
-1.07237,-1.29893,53.03502,53.03504
-1.04216,-1.26872,53.03503,53.03499
-1.01195,-1.23851,53.03502,53.03503
-0.98175,-1.20830,53.03503,53.03502
-0.95154,-1.17810,53.03505,53.03504
-0.92133,-1.14789,53.03498,53.03497
-0.89112,-1.11768,53.03499,53.03496
-0.86092,-1.08747,53.03497,53.03504
-0.83071,-1.05727,53.03505,53.03498
-0.80050,-1.02706,53.03496,53.03503
-0.77029,-0.99685,53.03496,53.03502
-0.74009,-0.96664,53.03505,53.03495
-0.70988,-0.93644,53.03497,53.03498
-0.67967,-0.90623,53.03499,53.03503
-0.64946,-0.87602,53.03498,53.03504
-0.61926,-0.84581,53.03505,53.03502
-0.58905,-0.81561,53.03503,53.03500
-0.55884,-0.78540,53.03502,53.03499
-0.52863,-0.75519,53.03503,53.03500
-0.49842,-0.72498,53.03502,53.03502
-0.46822,-0.69477,53.03494,53.03504
-0.43801,-0.66457,53.03505,53.03503
-0.40780,-0.63436,53.03496,53.03498
-0.37760,-0.60415,53.03502,53.03495
-0.34739,-0.57394,53.03504,53.03502
-0.31718,-0.54374,53.03495,53.03503
-0.28697,-0.51353,53.03494,53.03498
-0.25677,-0.48332,53.03497,53.03504
-0.22656,-0.45311,53.03498,53.03496
-0.19635,-0.42291,53.03495,53.03497
-0.16614,-0.39270,53.03498,53.03504
-0.13593,-0.36249,53.03504,53.03502
-0.10573,-0.33228,53.03504,53.03503
-0.07552,-0.30208,53.03496,53.03499
-0.04531,-0.27187,53.03503,53.03504
-0.01510,-0.24166,53.03505,53.03500
0.00000,-0.22656,54.59500,54.59504
0.03021,-0.19635,54.59501,54.59504
0.06042,-0.16614,54.59501,54.59497
0.09062,-0.13593,54.59503,54.59503
0.12083,-0.10573,54.59496,54.59495
0.15104,-0.07552,54.59504,54.59501
0.18125,-0.04531,54.59497,54.59504
0.21145,-0.01510,54.59501,54.59503
0.24166,0.01510,54.59502,54.59503
0.27187,0.04531,54.59503,54.59504
0.30208,0.07552,54.59502,54.59501
0.33228,0.10573,54.59495,54.59495
0.36249,0.13593,54.59501,54.59503
0.39270,0.16614,54.59500,54.59497
0.42291,0.19635,54.59503,54.59504
0.45311,0.22656,54.59497,54.59504
0.48332,0.25676,54.59504,54.59500
0.51353,0.28697,54.59496,54.59505
0.54374,0.31718,54.59504,54.59499
0.57394,0.34739,54.59499,54.59503
0.60415,0.37759,54.59500,54.59500
0.63436,0.40780,54.59500,54.59499
0.66457,0.43801,54.59503,54.59499
0.69478,0.46822,54.59495,54.59506
0.72498,0.49843,54.59498,54.59504
0.75519,0.52863,54.59503,54.59498
0.78540,0.55884,54.59501,54.59503
0.81561,0.58905,54.59503,54.59504
0.84581,0.61926,54.59498,54.59504
0.87602,0.64946,54.59495,54.59497
0.90623,0.67967,54.59503,54.59503
0.93644,0.70988,54.59500,54.59505
0.96664,0.74009,54.59500,54.59497
0.99685,0.77029,54.59499,54.59494
1.02706,0.80050,54.59504,54.59494
1.05727,0.83071,54.59496,54.59497
1.08747,0.86092,54.59504,54.59505
1.11768,0.89113,54.59497,54.59503
1.14789,0.92133,54.59503,54.59497
1.17810,0.95154,54.59500,54.59504
1.20830,0.98175,54.59501,54.59504
1.23851,1.01196,54.59495,54.59503
1.26872,1.04216,54.59502,54.59498
1.29893,1.07237,54.59503,54.59504
1.32914,1.10258,54.59502,54.59506
1.35934,1.13279,54.59501,54.59499
1.38955,1.16299,54.59497,54.59499
1.41976,1.19320,54.59504,54.59500
1.44997,1.22341,54.59496,54.59503
1.48017,1.25362,54.59503,54.59499
1.51038,1.28382,54.59501,54.59505
1.54059,1.31403,54.59501,54.59500
1.57080,1.34424,54.59500,54.59504
-1.54059,1.37445,54.59501,54.59504
-1.51038,1.40465,54.59501,54.59497
-1.48017,1.43486,54.59503,54.59503
-1.44997,1.46507,54.59496,54.59495
-1.41976,1.49528,54.59504,54.59501
-1.38955,1.52548,54.59497,54.59504
-1.35934,1.55569,54.59501,54.59503
-1.32914,-1.55569,54.59502,54.59503
-1.29893,-1.52548,54.59503,54.59504
-1.26872,-1.49528,54.59502,54.59501
-1.23851,-1.46507,54.59495,54.59495
-1.20830,-1.43486,54.59501,54.59503
-1.17810,-1.40465,54.59500,54.59497
-1.14789,-1.37445,54.59503,54.59504
-1.11768,-1.34424,54.59497,54.59504
-1.08747,-1.31403,54.59504,54.59500
-1.05727,-1.28382,54.59496,54.59505
-1.02706,-1.25362,54.59504,54.59499
-0.99685,-1.22341,54.59499,54.59503
-0.96664,-1.19320,54.59500,54.59500
-0.93644,-1.16299,54.59500,54.59499
-0.90623,-1.13279,54.59503,54.59499
-0.87602,-1.10258,54.59495,54.59506
-0.84581,-1.07237,54.59498,54.59504
-0.81561,-1.04216,54.59503,54.59498
-0.78540,-1.01196,54.59501,54.59503
-0.75519,-0.98175,54.59503,54.59504
-0.72498,-0.95154,54.59498,54.59504
-0.69478,-0.92133,54.59495,54.59497
-0.66457,-0.89113,54.59503,54.59503
-0.63436,-0.86092,54.59500,54.59505
-0.60415,-0.83071,54.59500,54.59497
-0.57394,-0.80050,54.59499,54.59494
-0.54374,-0.77029,54.59504,54.59494
-0.51353,-0.74009,54.59496,54.59497
-0.48332,-0.70988,54.59504,54.59505
-0.45311,-0.67967,54.59497,54.59503
-0.42291,-0.64946,54.59503,54.59497
-0.39270,-0.61926,54.59500,54.59504
-0.36249,-0.58905,54.59501,54.59504
-0.33228,-0.55884,54.59495,54.59503
-0.30208,-0.52863,54.59502,54.59498
-0.27187,-0.49843,54.59503,54.59504
-0.24166,-0.46822,54.59502,54.59506
-0.21145,-0.43801,54.59501,54.59499
-0.18125,-0.40780,54.59497,54.59499
-0.15104,-0.37759,54.59504,54.59500
-0.12083,-0.34739,54.59496,54.59503
-0.09062,-0.31718,54.59503,54.59499
-0.06042,-0.28697,54.59501,54.59505
-0.03021,-0.25676,54.59501,54.59500
0.00000,-0.22656,54.59500,54.59504
0.03021,-0.19635,54.59501,54.59504
0.06042,-0.16614,54.59501,54.59497
0.09062,-0.13593,54.59503,54.59503
0.12083,-0.10573,54.59496,54.59495
0.15104,-0.07552,54.59504,54.59501
0.18125,-0.04531,54.59497,54.59504
0.21145,-0.01510,54.59501,54.59503
0.24166,0.01510,54.59502,54.59503
0.27187,0.04531,54.59503,54.59504
0.30208,0.07552,54.59502,54.59501
0.33228,0.10573,54.59495,54.59495
0.36249,0.13593,54.59501,54.59503
0.39270,0.16614,54.59500,54.59497
0.42291,0.19635,54.59503,54.59504
0.45311,0.22656,54.59497,54.59504
0.48332,0.25676,54.59504,54.59500
0.51353,0.28697,54.59496,54.59505
0.54374,0.31718,54.59504,54.59499
0.57394,0.34739,54.59499,54.59503
0.60415,0.37759,54.59500,54.59500
0.63436,0.40780,54.59500,54.59499
0.66457,0.43801,54.59503,54.59499
0.69478,0.46822,54.59495,54.59506
0.72498,0.49843,54.59498,54.59504
0.75519,0.52863,54.59503,54.59498
0.78540,0.55884,54.59501,54.59503
0.81561,0.58905,54.59503,54.59504
0.84581,0.61926,54.59498,54.59504
0.87602,0.64946,54.59495,54.59497
0.90623,0.67967,54.59503,54.59503
0.93644,0.70988,54.59500,54.59505
0.96664,0.74009,54.59500,54.59497
0.99685,0.77029,54.59499,54.59494
1.02706,0.80050,54.59504,54.59494
1.05727,0.83071,54.59496,54.59497
1.08747,0.86092,54.59504,54.59505
1.11768,0.89113,54.59497,54.59503
1.14789,0.92133,54.59503,54.59497
1.17810,0.95154,54.59500,54.59504
1.20830,0.98175,54.59501,54.59504
1.23851,1.01196,54.59495,54.59503
1.26872,1.04216,54.59502,54.59498
1.29893,1.07237,54.59503,54.59504
1.32914,1.10258,54.59502,54.59506
1.35934,1.13279,54.59501,54.59499
1.38955,1.16299,54.59497,54.59499
1.41976,1.19320,54.59504,54.59500
1.44997,1.22341,54.59496,54.59503
1.48017,1.25362,54.59503,54.59499
1.51038,1.28382,54.59501,54.59505
1.54059,1.31403,54.59501,54.59500
1.57080,1.34424,54.59500,54.59504
-1.54059,1.37445,54.59501,54.59504
-1.51038,1.40465,54.59501,54.59497
-1.48017,1.43486,54.59503,54.59503
-1.44997,1.46507,54.59496,54.59495
-1.41976,1.49528,54.59504,54.59501
-1.38955,1.52548,54.59497,54.59504
-1.35934,1.55569,54.59501,54.59503
-1.32914,-1.55569,54.59502,54.59503
-1.29893,-1.52548,54.59503,54.59504
-1.26872,-1.49528,54.59502,54.59501
-1.23851,-1.46507,54.59495,54.59495
-1.20830,-1.43486,54.59501,54.59503
-1.17810,-1.40465,54.59500,54.59497
-1.14789,-1.37445,54.59503,54.59504
-1.11768,-1.34424,54.59497,54.59504
-1.08747,-1.31403,54.59504,54.59500
-1.05727,-1.28382,54.59496,54.59505
-1.02706,-1.25362,54.59504,54.59499
-0.99685,-1.22341,54.59499,54.59503
-0.96664,-1.19320,54.59500,54.59500
-0.93644,-1.16299,54.59500,54.59499
-0.90623,-1.13279,54.59503,54.59499
-0.87602,-1.10258,54.59495,54.59506
-0.84581,-1.07237,54.59498,54.59504
-0.81561,-1.04216,54.59503,54.59498
-0.78540,-1.01196,54.59501,54.59503
-0.75519,-0.98175,54.59503,54.59504
-0.72498,-0.95154,54.59498,54.59504
-0.69478,-0.92133,54.59495,54.59497
-0.66457,-0.89113,54.59503,54.59503
-0.63436,-0.86092,54.59500,54.59505
-0.60415,-0.83071,54.59500,54.59497
-0.57394,-0.80050,54.59499,54.59494
-0.54374,-0.77029,54.59504,54.59494
-0.51353,-0.74009,54.59496,54.59497
-0.48332,-0.70988,54.59504,54.59505
-0.45311,-0.67967,54.59497,54.59503
-0.42291,-0.64946,54.59503,54.59497
-0.39270,-0.61926,54.59500,54.59504
-0.36249,-0.58905,54.59501,54.59504
-0.33228,-0.55884,54.59495,54.59503
-0.30208,-0.52863,54.59502,54.59498
-0.27187,-0.49843,54.59503,54.59504
-0.24166,-0.46822,54.59502,54.59506
-0.21145,-0.43801,54.59501,54.59499
-0.18125,-0.40780,54.59497,54.59499
-0.15104,-0.37759,54.59504,54.59500
-0.12083,-0.34739,54.59496,54.59503
-0.09062,-0.31718,54.59503,54.59499
-0.06042,-0.28697,54.59501,54.59505
-0.03021,-0.25676,54.59501,54.59500
0.01510,-0.21145,56.21501,56.21499
0.04531,-0.18125,56.21500,56.21500
0.07552,-0.15104,56.21502,56.21498
0.10573,-0.12083,56.21500,56.21497
0.13593,-0.09062,56.21497,56.21497
0.16614,-0.06042,56.21497,56.21496
0.19635,-0.03021,56.21496,56.21505
0.22656,0.00000,56.21504,56.21500
0.25677,0.03021,56.21503,56.21505
0.28697,0.06042,56.21499,56.21496
0.31718,0.09062,56.21497,56.21497
0.34739,0.12083,56.21499,56.21497
0.37760,0.15104,56.21503,56.21498
0.40780,0.18125,56.21504,56.21500
0.43801,0.21145,56.21506,56.21499
0.46822,0.24166,56.21502,56.21500
0.49843,0.27187,56.21502,56.21503
0.52863,0.30208,56.21498,56.21496
0.55884,0.33228,56.21498,56.21498
0.58905,0.36249,56.21504,56.21496
0.61926,0.39270,56.21506,56.21499
0.64946,0.42291,56.21504,56.21497
0.67967,0.45311,56.21501,56.21496
0.70988,0.48332,56.21498,56.21498
0.74009,0.51353,56.21499,56.21504
0.77029,0.54374,56.21497,56.21494
0.80050,0.57395,56.21497,56.21499
0.83071,0.60415,56.21499,56.21499
0.86092,0.63436,56.21498,56.21497
0.89113,0.66457,56.21501,56.21501
0.92133,0.69478,56.21504,56.21500
0.95154,0.72498,56.21506,56.21495
0.98175,0.75519,56.21504,56.21497
1.01196,0.78540,56.21498,56.21499
1.04216,0.81561,56.21498,56.21497
1.07237,0.84581,56.21502,56.21495
1.10258,0.87602,56.21502,56.21500
1.13279,0.90623,56.21506,56.21501
1.16299,0.93644,56.21504,56.21497
1.19320,0.96664,56.21503,56.21499
1.22341,0.99685,56.21499,56.21499
1.25362,1.02706,56.21497,56.21494
1.28382,1.05727,56.21499,56.21504
1.31403,1.08747,56.21503,56.21498
1.34424,1.11768,56.21504,56.21496
1.37445,1.14789,56.21496,56.21497
1.40465,1.17810,56.21497,56.21499
1.43486,1.20830,56.21497,56.21496
1.46507,1.23851,56.21500,56.21498
1.49528,1.26872,56.21502,56.21496
1.52548,1.29893,56.21500,56.21503
1.55569,1.32914,56.21501,56.21500
-1.55569,1.35934,56.21501,56.21499
-1.52548,1.38955,56.21500,56.21500
-1.49528,1.41976,56.21502,56.21498
-1.46507,1.44997,56.21500,56.21497
-1.43486,1.48017,56.21497,56.21497
-1.40465,1.51038,56.21497,56.21496
-1.37445,1.54059,56.21496,56.21505
-1.34424,1.57080,56.21504,56.21500
-1.31403,-1.54059,56.21503,56.21505
-1.28382,-1.51038,56.21499,56.21496
-1.25362,-1.48017,56.21497,56.21497
-1.22341,-1.44997,56.21499,56.21497
-1.19320,-1.41976,56.21503,56.21498
-1.16299,-1.38955,56.21504,56.21500
-1.13279,-1.35934,56.21506,56.21499
-1.10258,-1.32914,56.21502,56.21500
-1.07237,-1.29893,56.21502,56.21503
-1.04216,-1.26872,56.21498,56.21496
-1.01196,-1.23851,56.21498,56.21498
-0.98175,-1.20830,56.21504,56.21496
-0.95154,-1.17810,56.21506,56.21499
-0.92133,-1.14789,56.21504,56.21497
-0.89113,-1.11768,56.21501,56.21496
-0.86092,-1.08747,56.21498,56.21498
-0.83071,-1.05727,56.21499,56.21504
-0.80050,-1.02706,56.21497,56.21494
-0.77029,-0.99685,56.21497,56.21499
-0.74009,-0.96664,56.21499,56.21499
-0.70988,-0.93644,56.21498,56.21497
-0.67967,-0.90623,56.21501,56.21501
-0.64946,-0.87602,56.21504,56.21500
-0.61926,-0.84581,56.21506,56.21495
-0.58905,-0.81561,56.21504,56.21497
-0.55884,-0.78540,56.21498,56.21499
-0.52863,-0.75519,56.21498,56.21497
-0.49843,-0.72498,56.21502,56.21495
-0.46822,-0.69478,56.21502,56.21500
-0.43801,-0.66457,56.21506,56.21501
-0.40780,-0.63436,56.21504,56.21497
-0.37760,-0.60415,56.21503,56.21499
-0.34739,-0.57395,56.21499,56.21499
-0.31718,-0.54374,56.21497,56.21494
-0.28697,-0.51353,56.21499,56.21504
-0.25677,-0.48332,56.21503,56.21498
-0.22656,-0.45311,56.21504,56.21496
-0.19635,-0.42291,56.21496,56.21497
-0.16614,-0.39270,56.21497,56.21499
-0.13593,-0.36249,56.21497,56.21496
-0.10573,-0.33228,56.21500,56.21498
-0.07552,-0.30208,56.21502,56.21496
-0.04531,-0.27187,56.21500,56.21503
-0.01510,-0.24166,56.21501,56.21500
0.01510,-0.21145,56.21501,56.21499
0.04531,-0.18125,56.21500,56.21500
0.07552,-0.15104,56.21502,56.21498
0.10573,-0.12083,56.21500,56.21497
0.13593,-0.09062,56.21497,56.21497
0.16614,-0.06042,56.21497,56.21496
0.19635,-0.03021,56.21496,56.21505
0.22656,0.00000,56.21504,56.21500
0.25677,0.03021,56.21503,56.21505
0.28697,0.06042,56.21499,56.21496
0.31718,0.09062,56.21497,56.21497
0.34739,0.12083,56.21499,56.21497
0.37760,0.15104,56.21503,56.21498
0.40780,0.18125,56.21504,56.21500
0.43801,0.21145,56.21506,56.21499
0.46822,0.24166,56.21502,56.21500
0.49843,0.27187,56.21502,56.21503
0.52863,0.30208,56.21498,56.21496
0.55884,0.33228,56.21498,56.21498
0.58905,0.36249,56.21504,56.21496
0.61926,0.39270,56.21506,56.21499
0.64946,0.42291,56.21504,56.21497
0.67967,0.45311,56.21501,56.21496
0.70988,0.48332,56.21498,56.21498
0.74009,0.51353,56.21499,56.21504
0.77029,0.54374,56.21497,56.21494
0.80050,0.57395,56.21497,56.21499
0.83071,0.60415,56.21499,56.21499
0.86092,0.63436,56.21498,56.21497
0.89113,0.66457,56.21501,56.21501
0.92133,0.69478,56.21504,56.21500
0.95154,0.72498,56.21506,56.21495
0.98175,0.75519,56.21504,56.21497
1.01196,0.78540,56.21498,56.21499
1.04216,0.81561,56.21498,56.21497
1.07237,0.84581,56.21502,56.21495
1.10258,0.87602,56.21502,56.21500
1.13279,0.90623,56.21506,56.21501
1.16299,0.93644,56.21504,56.21497
1.19320,0.96664,56.21503,56.21499
1.22341,0.99685,56.21499,56.21499
1.25362,1.02706,56.21497,56.21494
1.28382,1.05727,56.21499,56.21504
1.31403,1.08747,56.21503,56.21498
1.34424,1.11768,56.21504,56.21496
1.37445,1.14789,56.21496,56.21497
1.40465,1.17810,56.21497,56.21499
1.43486,1.20830,56.21497,56.21496
1.46507,1.23851,56.21500,56.21498
1.49528,1.26872,56.21502,56.21496
1.52548,1.29893,56.21500,56.21503
1.55569,1.32914,56.21501,56.21500
-1.55569,1.35934,56.21501,56.21499
-1.52548,1.38955,56.21500,56.21500
-1.49528,1.41976,56.21502,56.21498
-1.46507,1.44997,56.21500,56.21497
-1.43486,1.48017,56.21497,56.21497
-1.40465,1.51038,56.21497,56.21496
-1.37445,1.54059,56.21496,56.21505
-1.34424,1.57080,56.21504,56.21500
-1.31403,-1.54059,56.21503,56.21505
-1.28382,-1.51038,56.21499,56.21496
-1.25362,-1.48017,56.21497,56.21497
-1.22341,-1.44997,56.21499,56.21497
-1.19320,-1.41976,56.21503,56.21498
-1.16299,-1.38955,56.21504,56.21500
-1.13279,-1.35934,56.21506,56.21499
-1.10258,-1.32914,56.21502,56.21500
-1.07237,-1.29893,56.21502,56.21503
-1.04216,-1.26872,56.21498,56.21496
-1.01196,-1.23851,56.21498,56.21498
-0.98175,-1.20830,56.21504,56.21496
-0.95154,-1.17810,56.21506,56.21499
-0.92133,-1.14789,56.21504,56.21497
-0.89113,-1.11768,56.21501,56.21496
-0.86092,-1.08747,56.21498,56.21498
-0.83071,-1.05727,56.21499,56.21504
-0.80050,-1.02706,56.21497,56.21494
-0.77029,-0.99685,56.21497,56.21499
-0.74009,-0.96664,56.21499,56.21499
-0.70988,-0.93644,56.21498,56.21497
-0.67967,-0.90623,56.21501,56.21501
-0.64946,-0.87602,56.21504,56.21500
-0.61926,-0.84581,56.21506,56.21495
-0.58905,-0.81561,56.21504,56.21497
-0.55884,-0.78540,56.21498,56.21499
-0.52863,-0.75519,56.21498,56.21497
-0.49843,-0.72498,56.21502,56.21495
-0.46822,-0.69478,56.21502,56.21500
-0.43801,-0.66457,56.21506,56.21501
-0.40780,-0.63436,56.21504,56.21497
-0.37760,-0.60415,56.21503,56.21499
-0.34739,-0.57395,56.21499,56.21499
-0.31718,-0.54374,56.21497,56.21494
-0.28697,-0.51353,56.21499,56.21504
-0.25677,-0.48332,56.21503,56.21498
-0.22656,-0.45311,56.21504,56.21496
-0.19635,-0.42291,56.21496,56.21497
-0.16614,-0.39270,56.21497,56.21499
-0.13593,-0.36249,56.21497,56.21496
-0.10573,-0.33228,56.21500,56.21498
-0.07552,-0.30208,56.21502,56.21496
-0.04531,-0.27187,56.21500,56.21503
-0.01510,-0.24166,56.21501,56.21500
0.00000,-0.22656,57.85500,57.85495
0.03021,-0.19635,57.85499,57.85498
0.06042,-0.16614,57.85495,57.85496
0.09062,-0.13593,57.85500,57.85500
0.12083,-0.10573,57.85503,57.85495
0.15104,-0.07552,57.85496,57.85500
0.18125,-0.04531,57.85498,57.85498
0.21145,-0.01510,57.85502,57.85500
0.24166,0.01510,57.85496,57.85500
0.27187,0.04531,57.85497,57.85498
0.30208,0.07552,57.85501,57.85500
0.33228,0.10573,57.85499,57.85495
0.36249,0.13593,57.85505,57.85500
0.39270,0.16614,57.85503,57.85496
0.42291,0.19635,57.85502,57.85498
0.45312,0.22656,57.85498,57.85495
0.48332,0.25676,57.85506,57.85497
0.51353,0.28697,57.85495,57.85496
0.54374,0.31718,57.85499,57.85498
0.57395,0.34739,57.85496,57.85495
0.60415,0.37759,57.85498,57.85495
0.63436,0.40780,57.85504,57.85503
0.66457,0.43801,57.85502,57.85496
0.69477,0.46822,57.85501,57.85502
0.72498,0.49843,57.85503,57.85496
0.75519,0.52863,57.85500,57.85498
0.78540,0.55884,57.85505,57.85495
0.81561,0.58905,57.85500,57.85501
0.84581,0.61926,57.85503,57.85500
0.87602,0.64946,57.85501,57.85503
0.90623,0.67967,57.85502,57.85496
0.93644,0.70988,57.85504,57.85499
0.96664,0.74009,57.85498,57.85497
0.99685,0.77029,57.85496,57.85501
1.02706,0.80050,57.85499,57.85501
1.05727,0.83071,57.85495,57.85497
1.08747,0.86092,57.85506,57.85499
1.11768,0.89113,57.85498,57.85496
1.14789,0.92133,57.85502,57.85503
1.17810,0.95154,57.85503,57.85500
1.20830,0.98175,57.85505,57.85501
1.23851,1.01196,57.85499,57.85495
1.26872,1.04216,57.85501,57.85498
1.29893,1.07237,57.85497,57.85496
1.32914,1.10258,57.85496,57.85502
1.35934,1.13279,57.85502,57.85496
1.38955,1.16299,57.85498,57.85503
1.41976,1.19320,57.85496,57.85495
1.44997,1.22341,57.85503,57.85495
1.48017,1.25362,57.85500,57.85498
1.51038,1.28382,57.85495,57.85496
1.54059,1.31403,57.85499,57.85497
1.57080,1.34424,57.85500,57.85495
-1.54059,1.37445,57.85499,57.85498
-1.51038,1.40465,57.85495,57.85496
-1.48017,1.43486,57.85500,57.85500
-1.44997,1.46507,57.85503,57.85495
-1.41976,1.49528,57.85496,57.85500
-1.38955,1.52548,57.85498,57.85498
-1.35934,1.55569,57.85502,57.85500
-1.32914,-1.55569,57.85496,57.85500
-1.29893,-1.52548,57.85497,57.85498
-1.26872,-1.49528,57.85501,57.85500
-1.23851,-1.46507,57.85499,57.85495
-1.20830,-1.43486,57.85505,57.85500
-1.17810,-1.40465,57.85503,57.85496
-1.14789,-1.37445,57.85502,57.85498
-1.11768,-1.34424,57.85498,57.85495
-1.08747,-1.31403,57.85506,57.85497
-1.05727,-1.28382,57.85495,57.85496
-1.02706,-1.25362,57.85499,57.85498
-0.99685,-1.22341,57.85496,57.85495
-0.96664,-1.19320,57.85498,57.85495
-0.93644,-1.16299,57.85504,57.85503
-0.90623,-1.13279,57.85502,57.85496
-0.87602,-1.10258,57.85501,57.85502
-0.84581,-1.07237,57.85503,57.85496
-0.81561,-1.04216,57.85500,57.85498
-0.78540,-1.01196,57.85505,57.85495
-0.75519,-0.98175,57.85500,57.85501
-0.72498,-0.95154,57.85503,57.85500
-0.69477,-0.92133,57.85501,57.85503
-0.66457,-0.89113,57.85502,57.85496
-0.63436,-0.86092,57.85504,57.85499
-0.60415,-0.83071,57.85498,57.85497
-0.57395,-0.80050,57.85496,57.85501
-0.54374,-0.77029,57.85499,57.85501
-0.51353,-0.74009,57.85495,57.85497
-0.48332,-0.70988,57.85506,57.85499
-0.45312,-0.67967,57.85498,57.85496
-0.42291,-0.64946,57.85502,57.85503
-0.39270,-0.61926,57.85503,57.85500
-0.36249,-0.58905,57.85505,57.85501
-0.33228,-0.55884,57.85499,57.85495
-0.30208,-0.52863,57.85501,57.85498
-0.27187,-0.49843,57.85497,57.85496
-0.24166,-0.46822,57.85496,57.85502
-0.21145,-0.43801,57.85502,57.85496
-0.18125,-0.40780,57.85498,57.85503
-0.15104,-0.37759,57.85496,57.85495
-0.12083,-0.34739,57.85503,57.85495
-0.09062,-0.31718,57.85500,57.85498
-0.06042,-0.28697,57.85495,57.85496
-0.03021,-0.25676,57.85499,57.85497
0.00000,-0.22656,57.85500,57.85495
0.03021,-0.19635,57.85499,57.85498
0.06042,-0.16614,57.85495,57.85496
0.09062,-0.13593,57.85500,57.85500
0.12083,-0.10573,57.85503,57.85495
0.15104,-0.07552,57.85496,57.85500
0.18125,-0.04531,57.85498,57.85498
0.21145,-0.01510,57.85502,57.85500
0.24166,0.01510,57.85496,57.85500
0.27187,0.04531,57.85497,57.85498
0.30208,0.07552,57.85501,57.85500
0.33228,0.10573,57.85499,57.85495
0.36249,0.13593,57.85505,57.85500
0.39270,0.16614,57.85503,57.85496
0.42291,0.19635,57.85502,57.85498
0.45312,0.22656,57.85498,57.85495
0.48332,0.25676,57.85506,57.85497
0.51353,0.28697,57.85495,57.85496
0.54374,0.31718,57.85499,57.85498
0.57395,0.34739,57.85496,57.85495
0.60415,0.37759,57.85498,57.85495
0.63436,0.40780,57.85504,57.85503
0.66457,0.43801,57.85502,57.85496
0.69477,0.46822,57.85501,57.85502
0.72498,0.49843,57.85503,57.85496
0.75519,0.52863,57.85500,57.85498
0.78540,0.55884,57.85505,57.85495
0.81561,0.58905,57.85500,57.85501
0.84581,0.61926,57.85503,57.85500
0.87602,0.64946,57.85501,57.85503
0.90623,0.67967,57.85502,57.85496
0.93644,0.70988,57.85504,57.85499
0.96664,0.74009,57.85498,57.85497
0.99685,0.77029,57.85496,57.85501
1.02706,0.80050,57.85499,57.85501
1.05727,0.83071,57.85495,57.85497
1.08747,0.86092,57.85506,57.85499
1.11768,0.89113,57.85498,57.85496
1.14789,0.92133,57.85502,57.85503
1.17810,0.95154,57.85503,57.85500
1.20830,0.98175,57.85505,57.85501
1.23851,1.01196,57.85499,57.85495
1.26872,1.04216,57.85501,57.85498
1.29893,1.07237,57.85497,57.85496
1.32914,1.10258,57.85496,57.85502
1.35934,1.13279,57.85502,57.85496
1.38955,1.16299,57.85498,57.85503
1.41976,1.19320,57.85496,57.85495
1.44997,1.22341,57.85503,57.85495
1.48017,1.25362,57.85500,57.85498
1.51038,1.28382,57.85495,57.85496
1.54059,1.31403,57.85499,57.85497
1.57080,1.34424,57.85500,57.85495
-1.54059,1.37445,57.85499,57.85498
-1.51038,1.40465,57.85495,57.85496
-1.48017,1.43486,57.85500,57.85500
-1.44997,1.46507,57.85503,57.85495
-1.41976,1.49528,57.85496,57.85500
-1.38955,1.52548,57.85498,57.85498
-1.35934,1.55569,57.85502,57.85500
-1.32914,-1.55569,57.85496,57.85500
-1.29893,-1.52548,57.85497,57.85498
-1.26872,-1.49528,57.85501,57.85500
-1.23851,-1.46507,57.85499,57.85495
